loss,mean_squared_error,val_loss,val_mean_squared_error,learning_rate
13.225176811218262,2029533.625,7.569563388824463,289065.6875,0.0010000000474974513
12.607705116271973,1946296.625,7.542977809906006,288294.375,9.999999747378752e-05
12.305387496948242,1887862.625,7.4135260581970215,292255.96875,0.0010000000474974513
12.005660057067871,1812040.0,7.473731994628906,300964.59375,9.999999747378752e-05
11.756708145141602,1756983.875,7.8048176765441895,301469.875,0.0010000000474974513
11.423065185546875,1685135.0,8.003214836120605,321861.875,9.999999747378752e-05
11.234758377075195,1636272.375,7.320590019226074,256632.625,0.0010000000474974513
10.973315238952637,1573534.875,7.353756904602051,260910.984375,9.999999747378752e-05
10.820808410644531,1529092.125,7.525908470153809,264767.5,0.0010000000474974513
10.603547096252441,1474188.5,7.534842014312744,268294.5,9.999999747378752e-05
10.442471504211426,1432223.625,7.679830551147461,297311.3125,0.0010000000474974513
10.237676620483398,1381871.125,7.71213960647583,307628.40625,9.999999747378752e-05
10.113419532775879,1343125.0,7.624684810638428,267846.28125,0.0010000000474974513
9.940857887268066,1297126.25,7.656142234802246,271686.125,9.999999747378752e-05
9.807251930236816,1261189.125,7.503478050231934,292382.28125,0.0010000000474974513
9.626097679138184,1220070.0,7.640797138214111,298366.40625,9.999999747378752e-05
9.504190444946289,1186019.875,7.3726677894592285,274674.34375,0.0010000000474974513
9.349252700805664,1148610.125,7.541669845581055,281162.75,9.999999747378752e-05
9.237364768981934,1116600.0,7.501735210418701,274844.84375,0.0010000000474974513
9.097551345825195,1082583.375,7.544025897979736,275927.1875,9.999999747378752e-05
8.99360466003418,1052510.5,7.388282299041748,246342.703125,0.0010000000474974513
8.86637020111084,1021631.4375,7.39799165725708,246648.015625,9.999999747378752e-05
8.767480850219727,993277.5625,7.123828411102295,237609.765625,0.0010000000474974513
8.64920425415039,965158.8125,7.206284046173096,240480.5625,9.999999747378752e-05
8.55550765991211,938515.6875,7.044694423675537,236593.15625,0.0010000000474974513
8.44963264465332,913073.4375,7.116216659545898,240084.0625,9.999999747378752e-05
8.360925674438477,887909.125,7.250272274017334,244624.625,0.0010000000474974513
8.262596130371094,864795.5,7.3238301277160645,247962.109375,9.999999747378752e-05
8.178269386291504,841094.6875,7.101571083068848,237742.078125,0.0010000000474974513
8.0969877243042,823443.0625,7.22521448135376,242318.78125,9.999999747378752e-05
8.00820255279541,797569.125,7.099771499633789,237947.640625,0.0010000000474974513
7.926713466644287,778433.6875,7.185277462005615,241451.8125,9.999999747378752e-05
7.848104953765869,757239.5625,7.103524684906006,244731.578125,0.0010000000474974513
7.774259090423584,739874.125,7.162219047546387,248509.296875,9.999999747378752e-05
7.700111389160156,719767.375,7.12589168548584,247818.375,0.0010000000474974513
