loss,mean_squared_error,val_loss,val_mean_squared_error,learning_rate
9.516290664672852,1289969.125,6.101071357727051,206394.109375,0.0010000000474974513
9.355899810791016,1250754.25,6.121454238891602,207735.609375,9.999999747378752e-05
9.144832611083984,1209000.375,5.90977668762207,201419.625,0.0010000000474974513
9.010204315185547,1164563.0,6.0620903968811035,205192.953125,9.999999747378752e-05
8.841241836547852,1128337.25,5.894013404846191,200290.359375,0.0010000000474974513
8.72164535522461,1088048.625,6.043534278869629,203928.671875,9.999999747378752e-05
8.567717552185059,1054782.25,5.881206035614014,198653.515625,0.0010000000474974513
8.44859504699707,1016534.5,6.055081367492676,203079.75,9.999999747378752e-05
8.299056053161621,985362.875,5.939268112182617,200876.125,0.0010000000474974513
8.1989164352417,951648.0,6.102122783660889,206409.953125,9.999999747378752e-05
8.06105899810791,922735.375,5.881973743438721,198664.09375,0.0010000000474974513
7.971664905548096,892081.75,6.095091819763184,204549.359375,9.999999747378752e-05
7.837911605834961,864887.5,5.903998851776123,197526.515625,0.0010000000474974513
7.757052421569824,836750.25,6.088205814361572,202873.453125,9.999999747378752e-05
7.639157295227051,811637.8125,6.016069412231445,200675.78125,0.0010000000474974513
7.563206672668457,786156.5,6.079247951507568,200640.96875,9.999999747378752e-05
7.45242166519165,762300.5,5.9475812911987305,198450.65625,0.0010000000474974513
7.381157398223877,739008.5625,6.092616081237793,201220.0,9.999999747378752e-05
7.278008460998535,716967.6875,5.900541305541992,197509.625,0.0010000000474974513
7.202894687652588,695667.25,6.063091278076172,200979.84375,9.999999747378752e-05
7.112137317657471,675169.0625,5.921218395233154,196989.84375,0.0010000000474974513
7.043108940124512,655604.0,6.079743385314941,200504.140625,9.999999747378752e-05
6.95840311050415,636380.5,5.941725254058838,197376.203125,0.0010000000474974513
6.896128177642822,618471.4375,6.073753833770752,200419.09375,9.999999747378752e-05
6.815433502197266,600519.625,5.955020904541016,198023.1875,0.0010000000474974513
6.754481315612793,584157.625,6.099452495574951,200706.28125,9.999999747378752e-05
6.677343845367432,567380.625,5.959209442138672,197452.453125,0.0010000000474974513
6.622339248657227,552485.6875,6.139674186706543,201236.359375,9.999999747378752e-05
6.547268390655518,536720.1875,5.999350547790527,197129.34375,0.0010000000474974513
6.499368667602539,523109.5625,6.136350154876709,200226.75,9.999999747378752e-05
6.4291510581970215,508348.78125,5.930372714996338,194965.59375,0.0010000000474974513
6.38273811340332,495930.96875,6.117904186248779,200595.40625,9.999999747378752e-05
6.318586349487305,482075.1875,5.8994460105896,194831.078125,0.0010000000474974513
6.279823303222656,470754.15625,6.1272807121276855,200909.0625,9.999999747378752e-05
6.2084221839904785,457808.15625,5.914369106292725,195743.328125,0.0010000000474974513
6.168021202087402,447368.9375,6.099055290222168,199962.671875,9.999999747378752e-05
6.106473445892334,435265.1875,5.975367546081543,196062.578125,0.0010000000474974513
6.074538707733154,425792.15625,6.124215602874756,199744.828125,9.999999747378752e-05
6.015238285064697,414493.90625,6.0032525062561035,197240.71875,0.0010000000474974513
5.981603622436523,405752.3125,6.152353286743164,201274.546875,9.999999747378752e-05
5.923217296600342,395301.28125,5.988128185272217,197472.078125,0.0010000000474974513
5.8948516845703125,387301.875,6.135453701019287,200878.5625,9.999999747378752e-05
5.8404221534729,377503.03125,6.0088276863098145,197513.171875,0.0010000000474974513
5.814050674438477,370333.5625,6.149552822113037,200525.765625,9.999999747378752e-05
5.759708881378174,361056.875,5.989161491394043,196462.03125,0.0010000000474974513
5.732321262359619,354348.21875,6.095922470092773,199287.640625,9.999999747378752e-05
5.684381008148193,345752.09375,5.946861267089844,195678.859375,0.0010000000474974513
5.660388469696045,339879.6875,6.108802318572998,199893.78125,9.999999747378752e-05
5.608767509460449,331451.65625,6.093221187591553,199863.703125,0.0010000000474974513
5.585305690765381,326568.125,6.05236291885376,198259.53125,9.999999747378752e-05
5.534064769744873,318293.21875,6.0364556312561035,197572.921875,0.0010000000474974513
5.5120415687561035,313610.25,6.024141311645508,197253.453125,9.999999747378752e-05
5.4613518714904785,305805.1875,6.0169291496276855,196695.46875,0.0010000000474974513
5.443672180175781,301941.0,6.060896873474121,197819.515625,9.999999747378752e-05
5.393752574920654,294232.3125,6.0261101722717285,197404.859375,0.0010000000474974513
5.378580570220947,291219.5,6.064391613006592,197272.84375,9.999999747378752e-05
5.32845401763916,283508.5,6.010228633880615,196893.8125,0.0010000000474974513
5.315635681152344,280878.78125,6.03083610534668,196973.9375,9.999999747378752e-05
5.260005474090576,273436.3125,6.031308650970459,198242.453125,0.0010000000474974513
5.250673294067383,271174.625,6.048438549041748,197888.921875,9.999999747378752e-05
5.1973652839660645,264067.71875,6.059678554534912,198386.546875,0.0010000000474974513
5.180950164794922,262069.03125,6.03441858291626,197010.609375,9.999999747378752e-05
5.134730815887451,255322.640625,6.083965301513672,199738.921875,0.0010000000474974513
5.120504856109619,253702.109375,6.055801868438721,197431.125,9.999999747378752e-05
5.072839260101318,247101.4375,6.1160197257995605,199732.40625,0.0010000000474974513
5.0608062744140625,245779.140625,6.045372486114502,196414.359375,9.999999747378752e-05
5.010462284088135,239338.671875,6.047581672668457,197548.03125,0.0010000000474974513
5.004157543182373,238134.6875,6.057239532470703,197757.828125,9.999999747378752e-05
4.957118988037109,232009.921875,6.058369159698486,197592.375,0.0010000000474974513
4.952096462249756,230886.875,6.073973178863525,198048.34375,9.999999747378752e-05
4.893148422241211,224970.640625,6.032504558563232,195611.796875,0.0010000000474974513
4.892960071563721,224077.953125,5.9954986572265625,195703.28125,9.999999747378752e-05
4.835855960845947,218268.046875,6.063304424285889,196334.625,0.0010000000474974513
4.835091590881348,217628.09375,5.965525150299072,194601.453125,9.999999747378752e-05
4.784074783325195,211990.453125,6.0232625007629395,194960.65625,0.0010000000474974513
4.785633563995361,211570.328125,5.952167510986328,193784.875,9.999999747378752e-05
4.734127521514893,206027.546875,6.027062892913818,194644.484375,0.0010000000474974513
4.736854076385498,206005.96875,5.962320804595947,193829.640625,9.999999747378752e-05
4.679559707641602,200411.609375,6.039860725402832,195272.140625,0.0010000000474974513
4.681158542633057,200616.15625,5.946228981018066,193753.921875,9.999999747378752e-05
4.631855487823486,195075.09375,6.041360855102539,195800.625,0.0010000000474974513
4.638535976409912,195325.375,5.956122398376465,194103.140625,9.999999747378752e-05
4.58452844619751,190018.765625,6.033290863037109,193071.765625,0.0010000000474974513
4.5870795249938965,190517.328125,5.996243476867676,194362.5,9.999999747378752e-05
